#         100           1  0.279101223393218     
  5.7334069E-07   26.06036       26.06603       26.06603    
  7.5792263E-07   33.87795       33.88552       33.88552    
  1.0019290E-06   44.04720       44.05078       44.05078    
  1.3244913E-06   57.25641       57.26549       57.26549    
  1.7508995E-06   74.44073       74.44445       74.44445    
  2.3145860E-06   96.76874       96.77689       96.77689    
  3.0597466E-06   125.8007       125.8088       125.8088    
  4.0448049E-06   163.5480       163.5499       163.5499    
  5.3469944E-06   212.6077       212.6127       212.6127    
  7.0684118E-06   276.3932       276.3936       276.3937    
  9.3440240E-06   359.3071       359.3076       359.3077    
  1.2352250E-05   467.0910       467.0937       467.0941    
  1.6328948E-05   607.2109       607.2119       607.2128    
  2.1585907E-05   789.3541       789.3585       789.3604    
  2.8535300E-05   1026.130       1026.135       1026.139    
  3.7721988E-05   1333.909       1333.913       1333.922    
  4.9866248E-05   1733.954       1733.958       1733.978    
  6.5920241E-05   2253.868       2253.872       2253.916    
  8.7142682E-05   2929.435       2929.439       2929.534    
  1.1519749E-04   3806.970       3806.970       3807.173    
  1.5228431E-04   4946.211       4946.212       4946.630    
  2.0131090E-04   6423.846       6423.846       6424.686    
  2.6612115E-04   8337.473       8337.475       8339.092    
  3.5179651E-04   10809.65       10809.66       10812.60    
  4.6505430E-04   13990.99       13991.00       13995.89    
  6.1477441E-04   18060.25       18060.26       18067.31    
  8.1269559E-04   23217.93       23217.95       23225.31    
  1.0743358E-03   29667.89       29667.96       29668.14    
  1.4202086E-03   37580.03       37580.26       37553.59    
  1.8774322E-03   47027.27       47028.10       46933.63    
  2.4818548E-03   57894.54       57897.38       57664.56    
  3.2808660E-03   69766.91       69776.13       69303.35    
  4.3371120E-03   81815.77       81843.98       81009.96    
  5.7334066E-03   92698.70       92778.10       91474.56    
  7.5792260E-03   100434.3       100634.3       98873.30    
  1.0019291E-02   102202.1       102627.4       100869.9    
  1.3244913E-02   94996.02       95697.80       94970.55    
  1.7508995E-02   79710.45       80620.28       80379.16    
  2.3145862E-02   62504.86       63545.93       61235.29    
  3.0597467E-02   47281.07       48275.58       44999.53    
  4.0448051E-02   34489.18       35240.86       35577.70    
  5.3469941E-02   24096.90       24516.69       26339.46    
  7.0684113E-02   16209.40       16219.61       15001.17    
